rule,type,coef,support,importance,category
slope_bzn_RC_M1_AV_NP_AT <= 0.01933,BZN,-4.27147386396666,0.8178438661710037,1.6486742457496468,마장동
slope_bzn_RC_M1_UE_CUS_CN > -0.01786,BZN,-2.777841099740021,0.8252788104089219,1.0548252942711025,마장동
slope_bzn_RC_M1_UE_CUS_CN > -0.01719,BZN,-4.256307391776659,0.8252788104089219,1.6162410072553364,마장동
slope_bzn_RC_M1_UE_CUS_CN > -0.05198,BZN,-0.8627952780312678,0.9442379182156134,0.19797847172386573,마장동
mean_bzn_M12_SME_RY_SAA_PCE_RT > -1.34261,BZN,-0.5575558318504568,0.9776951672862454,0.08233596543030026,마장동
slope_bzn_M1_SME_RY_SAA_RAT > -0.0656,BZN,-0.5533613584593504,0.9739776951672863,0.08809600502712733,마장동
slope_bzn_RC_M1_AV_NP_AT <= 0.01413,BZN,-1.7004230924822932,0.7397769516728625,0.7460711946182169,마장동
slope_bzn_RC_M1_UE_CUS_CN > -0.01891,BZN,-2.7325204421876834,0.8327137546468402,1.0198619891445284,마장동
mean_bzn_M1_SME_RY_SAA_RAT <= 2.68685,BZN,-0.6358663078491313,0.9776951672862454,0.0939003115931911,마장동
slope_bzn_RC_M1_SHC_WP_UE_CLN_RAT <= 0.02155,BZN,-1.0302421969723368,0.8066914498141264,0.40683526643407636,마장동
slope_bzn_RC_M1_TO_UE_CT > -0.05928,BZN,-2.8960702628919113,0.9479553903345725,0.643266481487221,마장동
mean_bzn_M1_SME_RY_SAA_RAT <= 2.70705,BZN,-0.8361290061730581,0.9776951672862454,0.12347371333029279,마장동
mean_bzn_M12_SME_BZN_SAA_PCE_RT > -1.47933,BZN,-0.8160125304835381,0.9814126394052045,0.110212667369508,마장동
mean_bzn_RC_M1_SHC_FLP_UE_CLN_RAT <= 0.60473,BZN,-0.4187036334026439,0.9888475836431226,0.04396994225583673,마장동
slope_bzn_M12_SME_BZN_SAA_PCE_RT <= 0.05426,BZN,-0.38827954414796023,0.9256505576208178,0.101860757715445,마장동
mean_bzn_M12_MAL_30_RAT <= 0.30478,BZN,-0.36948055818939607,0.9814126394052045,0.04990295655766226,마장동
mean_bzn_M1_SME_RY_SAA_RAT <= 2.82931,BZN,-0.5305343653431668,0.9814126394052045,0.07165528144648883,마장동
mean_bzn_M12_MAL_50_RAT <= 0.30478,BZN,-1.2260086774223014,0.9851301115241635,0.14838643352430597,마장동
mean_bzn_M12_FME_30_RAT <= 0.30476,BZN,-0.9188241865344127,0.966542750929368,0.1652296821682791,마장동
mean_bzn_MCT_UE_CLN_NEW_RAT <= 0.28275,BZN,-0.0095623291028734,0.9776951672862454,0.0014120982213284574,마장동
slope_bzn_RC_M1_UE_CUS_CN > -0.04842,BZN,-0.934288716094344,0.9405204460966543,0.22097801881988813,마장동
mean_bzn_RC_M1_SAA > -1.85808,BZN,-1.1217111975485525,0.9814126394052045,0.15150108421351638,마장동
slope_bzn_RC_M1_UE_CUS_CN > -0.04821,BZN,-0.6644025463557351,0.9405204460966543,0.15714452702193782,마장동
mean_bzn_M12_SME_RY_SAA_PCE_RT > -1.34925,BZN,-1.1345590597017179,0.9851301115241635,0.13731809210828158,마장동
slope_bzn_M1_SME_RY_CNT_RAT <= 0.0622,BZN,-0.10045447827794972,0.9628252788104089,0.019004957575769442,마장동
slope_bzn_RC_M1_AV_NP_AT > 0.01364,BZN,2.477447050507182,0.26394052044609667,1.0919779546978048,마장동
slope_bzn_RC_M1_UE_CUS_CN <= -0.01896,BZN,1.5319734922396653,0.16728624535315986,0.5717803640149021,마장동
slope_bzn_M12_SME_BZN_SAA_PCE_RT > 0.05553,BZN,1.13177682159849,0.07063197026022305,0.28997150344608374,마장동
slope_bzn_RC_M1_AV_NP_AT > 0.01933,BZN,6.207801357025521,0.1821561338289963,2.3960446782538405,마장동
slope_bzn_RC_M1_UE_CUS_CN <= -0.01786,BZN,0.34568265849380786,0.17472118959107807,0.13126553999228904,마장동
slope_bzn_RC_M1_AV_NP_AT > 0.01413,BZN,2.9711316553647227,0.26022304832713755,1.3036024700476372,마장동
slope_bzn_RC_M1_UE_CUS_CN <= -0.01769,BZN,0.6616214145931627,0.17472118959107807,0.25123647404079813,마장동
slope_bzn_RC_M1_SHC_WP_UE_CLN_RAT > 0.02155,BZN,-0.1322009373664649,0.19330855018587362,0.05220520352823848,마장동
slope_bzn_RC_M1_UE_CUS_CN <= -0.01719,BZN,1.034784780634197,0.17472118959107807,0.39293722050619834,마장동
slope_bzn_RC_M1_UE_CUS_CN <= -0.01891,BZN,0.8451096061127239,0.16728624535315986,0.3154213050443749,마장동
slope_bzn_M12_SME_BZN_SAA_PCE_RT > 0.05426,BZN,0.6223486225174047,0.07434944237918216,0.1632661395848075,마장동
mean_bzn_M1_SME_RY_SAA_RAT > 2.70705,BZN,3.8598593738172235,0.022304832713754646,0.5699971730430663,마장동
slope_bzn_RC_M1_UE_CUS_CN <= -0.04842,BZN,-0.6387044794487364,0.05947955390334572,0.15106641881535637,마장동
mean_bzn_M1_SME_RY_SAA_RAT > 2.82931,BZN,6.702115102955255,0.01858736059479554,0.9052042155240726,마장동
mean_bzn_M1_SME_RY_SAA_RAT > 2.68685,BZN,3.8641221615404344,0.022304832713754646,0.5706266718709239,마장동
slope_bzn_RC_M1_UE_CUS_CN <= -0.04821,BZN,-0.533252636438086,0.05947955390334572,0.1261249430723845,마장동
slope_bzn_M1_SME_RY_CNT_RAT > 0.05897,BZN,-1.7936707103496856,0.03717472118959108,0.33934411227317723,마장동
slope_bzn_RC_M1_TO_UE_CT <= -0.05928,BZN,2.758618062755828,0.05204460966542751,0.6127360091132795,마장동
mean_bzn_M12_FME_30_RAT > 0.30476,BZN,13.523851328607599,0.03345724907063197,2.431957810280392,마장동
slope_bzn_M1_SME_RY_CNT_RAT > 0.06527,BZN,-2.651015871887646,0.03345724907063197,0.47672505399231097,마장동
mean_bzn_M12_SME_BZN_SAA_PCE_RT <= -1.47933,BZN,8.530081875919805,0.01858736059479554,1.1520939217297783,마장동
slope_bzn_M1_SME_RY_CNT_RAT > 0.0622,BZN,-3.8706958507900984,0.03717472118959108,0.7322959781786051,마장동
slope_bzn_M1_SME_RY_SAA_RAT <= -0.0656,BZN,1.4266628453501577,0.026022304832713755,0.22712698542215967,마장동
mean_bzn_RC_M1_SAA <= -1.85808,BZN,7.704231671490859,0.01858736059479554,1.040552553824762,마장동
mean_bzn_M12_SME_RY_SAA_PCE_RT <= -1.34261,BZN,8.211904240390481,0.022304832713754646,1.212676874726108,마장동
slope_bzn_RC_M1_UE_CUS_CN <= -0.05198,BZN,-0.17064089023163784,0.055762081784386616,0.039155548855977045,마장동
mean_bzn_M12_MAL_50_RAT > 0.30478,BZN,24.8856047820931,0.01486988847583643,3.01195758864784,마장동
mean_bzn_M12_SME_RY_SAA_PCE_RT <= -1.34925,BZN,9.885576965752506,0.01486988847583643,1.1964723711109346,마장동
slope_bzn_M1_SME_RY_CNT_RAT > -0.01734,BZN,-0.39560301077453797,0.7848258706467661,0.16257032375319827,성수
slope_bzn_M1_SME_RY_CNT_RAT > -0.02514,BZN,0.15986967813865638,0.8619402985074627,0.055149065605780416,성수
mean_bzn_M12_FME_1020_RAT <= 0.13465,BZN,-0.18395264076083634,0.9589552238805971,0.03649506462329372,성수
slope_bzn_RC_M1_UE_CUS_CN <= 0.01336,BZN,-2.346333144815006,0.7512437810945274,1.0143015612874293,성수
slope_bzn_M1_SME_RY_CNT_RAT > -0.01715,BZN,-0.3554699265045583,0.7835820895522388,0.14638336102425056,성수
slope_bzn_RC_M1_AV_NP_AT > -0.07715,BZN,0.4607024033238572,0.9689054726368159,0.07996559301101155,성수
slope_bzn_M1_SME_RY_CNT_RAT > -0.01711,BZN,-0.4976247787235465,0.7835820895522388,0.20492306720514547,성수
slope_bzn_M1_SME_RY_CNT_RAT > -0.01721,BZN,-0.6756396473852335,0.7835820895522388,0.27823001343046594,성수
slope_bzn_M1_SME_RY_SAA_RAT > -0.03597,BZN,0.11339168626902882,0.9067164179104478,0.03297763910382114,성수
slope_bzn_M1_SME_RY_CNT_RAT > -0.0252,BZN,0.10988065905613156,0.8619402985074627,0.03790472180620304,성수
mean_bzn_RC_M1_AV_NP_AT > -1.1045,BZN,-0.2633327343777824,0.8955223880597015,0.08054798699207918,성수
slope_bzn_RC_M1_SAA <= 0.02619,BZN,-0.35421853179408586,0.845771144278607,0.12793239455233496,성수
slope_bzn_M12_SME_RY_SAA_PCE_RT <= 0.11884,BZN,-0.48619887399805645,0.9813432835820896,0.06578729520851187,성수
slope_bzn_RC_M1_AV_NP_AT > -0.06474,BZN,-0.44719623749361714,0.9564676616915423,0.09125134705938295,성수
slope_bzn_RC_M1_UE_CUS_CN > -0.09841,BZN,-0.10049599260698605,0.996268656716418,0.006127306156024615,성수
slope_bzn_M1_SME_RY_CNT_RAT > -0.02534,BZN,0.19234868460009127,0.8619402985074627,0.06635310929315638,성수
slope_bzn_M1_SME_RY_CNT_RAT > -0.01652,BZN,-0.5478821117654782,0.7798507462686567,0.22701339095081927,성수
slope_bzn_M1_SME_RY_SAA_RAT > -0.03646,BZN,-1.7314872510988657,0.9092039800995025,0.49748886884254956,성수
slope_bzn_RC_M1_TO_UE_CT > -0.09449,BZN,-0.18642841296550983,0.9912935323383084,0.017319455507892673,성수
mean_bzn_M12_MAL_30_RAT <= 0.13461,BZN,0.04984570065939317,0.9912935323383084,0.00463073402330476,성수
slope_bzn_RC_M1_AV_NP_AT > -0.07881,BZN,-0.051567104402449084,0.9713930348258707,0.008596192488388965,성수
slope_bzn_RC_M1_SAA > -0.06199,BZN,-0.1535152914473234,0.9601990049751243,0.03001091467060278,성수
slope_bzn_M12_FME_1020_RAT > 0.00243,BZN,-0.6011999772815151,0.8768656716417911,0.197549103229207,성수
slope_bzn_RC_M1_TO_UE_CT > -0.07932,BZN,-0.122699812638463,0.9788557213930348,0.017652234073732963,성수
mean_bzn_M12_SME_BZN_SAA_PCE_RT > -1.31008,BZN,-0.15771747247986356,0.9813432835820896,0.021340662178527807,성수
slope_bzn_RC_M1_AV_NP_AT > -0.06331,BZN,1.1858319173647867,0.9539800995024875,0.24846523467650658,성수
slope_bzn_RC_M1_TO_UE_CT <= 0.02385,BZN,0.044825159704684925,0.8420398009950248,0.016347900721150308,성수
mean_bzn_M12_SME_RY_SAA_PCE_RT > -1.09527,BZN,-0.7978337676982561,0.9776119402985075,0.11803312088874242,성수
mean_bzn_RC_M1_AV_NP_AT > -1.73353,BZN,0.10895857206089099,0.9689054726368159,0.018912288639304758,성수
mean_bzn_M12_SME_BZN_SAA_PCE_RT > -1.31225,BZN,-0.13885792412670275,0.9813432835820896,0.01878878733602549,성수
slope_bzn_RC_M1_SAA > -0.07227,BZN,0.2501786965107799,0.9738805970149254,0.03990109416676002,성수
mean_bzn_RC_M1_SHC_RSD_UE_CLN_RAT <= 0.24382,BZN,-0.0018850181283336185,0.9950248756218906,0.0001326277712641067,성수
slope_bzn_RC_M1_TO_UE_CT > -0.07623,BZN,-0.030695074793700806,0.9763681592039801,0.004662558309010362,성수
mean_bzn_M12_SME_BZN_SAA_PCE_RT > -1.32554,BZN,0.8065092977012807,0.9850746268656716,0.09779272400330134,성수
slope_bzn_RC_M1_AV_NP_AT > -0.0654,BZN,-1.1937673292396842,0.9577114427860697,0.24024173819267042,성수
slope_bzn_M12_SME_BZN_SAA_PCE_RT > -0.08298,BZN,-0.060985519194939095,0.9788557213930348,0.008773694407417024,성수
mean_bzn_M12_MAL_40_RAT <= 0.13467,BZN,-0.034871515825667214,0.9912935323383084,0.0032396116945283084,성수
mean_bzn_M12_FME_60_RAT <= 0.1347,BZN,-0.21587940940732803,0.986318407960199,0.02507772344813214,성수
mean_bzn_RC_M1_AV_NP_AT > -1.78079,BZN,-0.33371928867859285,0.9738805970149254,0.05322501455376694,성수
slope_bzn_M1_SME_RY_SAA_RAT > -0.03627,BZN,-1.8203047068484377,0.9079601990049752,0.5262175560565294,성수
slope_bzn_M12_SME_BZN_SAA_PCE_RT > -0.07687,BZN,-0.006629725502856263,0.9689054726368159,0.0011507427083323712,성수
slope_bzn_RC_M1_UE_CUS_CN > -0.07425,BZN,0.1465314583324358,0.972636815920398,0.023905043596658283,성수
mean_bzn_MCT_UE_CLN_NEW_RAT > -2.87121,BZN,-0.08014124863109141,0.9888059701492538,0.00843150059355554,성수
mean_bzn_M12_SME_BZN_SAA_PCE_RT > -1.32039,BZN,-0.4351871454033115,0.9825870646766169,0.05692428356343562,성수
slope_bzn_M12_SME_BZN_SAA_PCE_RT > -0.07654,BZN,-0.19276968348271153,0.9689054726368159,0.03345965192068659,성수
mean_bzn_M12_MAL_30_RAT <= 0.13462,BZN,-0.175654964287047,0.9925373134328358,0.015117551273918178,성수
mean_bzn_M12_MAL_1020_RAT > -5.0241,BZN,-0.052425687830374115,0.996268656716418,0.003196428349467794,성수
slope_bzn_RC_M1_AV_NP_AT > -0.093,BZN,-0.18203438018902782,0.986318407960199,0.021146101228298173,성수
slope_bzn_M1_SME_RY_CNT_RAT <= 0.15851,BZN,-0.01502005773436673,0.9950248756218906,0.0010567944953019047,성수
slope_bzn_RC_M1_UE_CUS_CN > -0.09005,BZN,0.2660059581755104,0.9888059701492538,0.027985955204795788,성수
mean_bzn_MCT_UE_CLN_REU_RAT > -3.05501,BZN,0.003907278203272112,0.9900497512437811,0.0003878107230744477,성수
slope_bzn_RC_M1_SAA > -0.0727,BZN,0.3650104672883263,0.9738805970149254,0.05821565636983414,성수
mean_bzn_M1_SME_RY_SAA_RAT > -0.87599,BZN,-0.014388606181890022,0.9937810945273632,0.0011311522641192257,성수
slope_bzn_M12_MAL_60_RAT <= 0.20322,BZN,0.012499454929764375,0.9937810945273632,0.000982637690220109,성수
slope_bzn_M12_SME_RY_SAA_PCE_RT <= 0.10699,BZN,-0.03368878378221477,0.9751243781094527,0.005246894271783809,성수
slope_bzn_RC_M1_UE_CUS_CN > -0.09546,BZN,0.04585053210872116,0.9912935323383084,0.004259577380069819,성수
mean_bzn_M12_MAL_30_RAT <= 0.13463,BZN,-0.052684862669945716,0.9925373134328358,0.004534264750244661,성수
mean_bzn_M12_FME_1020_RAT > -2.98391,BZN,-0.08247945499950578,0.9888059701492538,0.008677498612302312,성수
mean_bzn_RC_M1_SHC_RSD_UE_CLN_RAT <= 0.24383,BZN,-0.00025184497698104314,1.0,0.0,성수
slope_bzn_M1_SME_RY_SAA_RAT > -0.0669,BZN,-0.012671069789001718,0.9838308457711443,0.001598148575630325,성수
mean_bzn_M12_FME_50_RAT > -2.98392,BZN,-0.055097766965185396,0.9888059701492538,0.005796725940832385,성수
mean_bzn_RC_M1_SHC_RSD_UE_CLN_RAT <= 0.24381,BZN,-0.0332238169320631,0.9950248756218906,0.002337590671598229,성수
slope_bzn_M1_SME_RY_SAA_RAT > -0.07189,BZN,0.06204100532224789,0.9838308457711443,0.007824970261980967,성수
slope_bzn_RC_M1_TO_UE_CT > -0.07621,BZN,-0.04141785061359088,0.9763681592039801,0.006291339728527993,성수
slope_bzn_RC_M1_TO_UE_CT > -0.07937,BZN,-0.06324490081944788,0.9788557213930348,0.009098740814906142,성수
slope_bzn_RC_M1_AV_NP_AT > -0.07855,BZN,0.009698208851863219,0.9713930348258707,0.0016166831752386429,성수
mean_bzn_M12_MAL_40_RAT <= 0.13465,BZN,0.09054303670059045,0.9912935323383084,0.008411572413994033,성수
mean_bzn_MCT_UE_CLN_REU_RAT > -3.0857,BZN,-0.053242277891315574,0.9900497512437811,0.005284478148976024,성수
mean_bzn_MCT_UE_CLN_NEW_RAT > -3.40842,BZN,-0.05831001895939286,0.9925373134328358,0.005018387638400299,성수
mean_bzn_M1_SME_RY_SAA_RAT <= 2.37276,BZN,-0.3866225456768981,0.9776119402985075,0.05719771150304797,성수
slope_bzn_M1_SME_RY_CNT_RAT <= -0.01734,BZN,0.6570992420705638,0.21517412935323382,0.2700303931262908,성수
slope_bzn_RC_M1_SAA > 0.02619,BZN,1.7367558173021462,0.15422885572139303,0.6272606047312143,성수
slope_bzn_M1_SME_RY_CNT_RAT <= -0.01721,BZN,0.5785431464269297,0.21641791044776118,0.23824544344522244,성수
slope_bzn_M1_SME_RY_CNT_RAT <= -0.01715,BZN,0.3836063571387366,0.21641791044776118,0.1579700100664274,성수
slope_bzn_M1_SME_RY_CNT_RAT <= -0.01711,BZN,0.16999238985006457,0.21641791044776118,0.07000327037364173,성수
slope_bzn_M1_SME_RY_CNT_RAT <= -0.0252,BZN,-0.17211213948939974,0.13805970149253732,0.05937225734588516,성수
slope_bzn_RC_M1_UE_CUS_CN > 0.01336,BZN,1.9671418281774644,0.24875621890547264,0.8503801056569591,성수
slope_bzn_RC_M1_TO_UE_CT > 0.02385,BZN,-0.10236955614461998,0.15796019900497513,0.03733455389218747,성수
slope_bzn_M1_SME_RY_CNT_RAT <= -0.02534,BZN,-0.12642180407175857,0.13805970149253732,0.04361079879517626,성수
slope_bzn_M1_SME_RY_CNT_RAT <= -0.01652,BZN,0.16102473957885283,0.22014925373134328,0.0667201417490617,성수
slope_bzn_M1_SME_RY_CNT_RAT <= -0.02514,BZN,-0.25973145571529466,0.13805970149253732,0.08959764764588035,성수
mean_bzn_RC_M1_AV_NP_AT <= -1.1045,BZN,1.7305706539163166,0.1044776119402985,0.5293454414237314,성수
slope_bzn_M12_FME_1020_RAT <= 0.00243,BZN,-0.0031551029275532815,0.12313432835820895,0.0010367394835115546,성수
mean_bzn_M12_FME_1020_RAT > 0.13465,BZN,2.3322784225528874,0.041044776119402986,0.4627095941571426,성수
slope_bzn_M1_SME_RY_SAA_RAT <= -0.03597,BZN,-0.08053198285309485,0.09328358208955224,0.023421070399672263,성수
slope_bzn_M1_SME_RY_SAA_RAT <= -0.03646,BZN,3.7924726699962883,0.09079601990049752,1.0896487614998955,성수
slope_bzn_M1_SME_RY_SAA_RAT <= -0.03627,BZN,-0.6151106084954556,0.09203980099502487,0.177817482913246,성수
slope_bzn_RC_M1_TO_UE_CT <= -0.07932,BZN,1.9203639396063379,0.021144278606965175,0.2762735577157738,성수
slope_bzn_RC_M1_SAA <= -0.06199,BZN,1.7301767879412373,0.03980099502487562,0.33823463095061834,성수
slope_bzn_RC_M1_AV_NP_AT <= -0.06331,BZN,-9.937352797021864,0.046019900497512436,2.08215570741442,성수
slope_bzn_RC_M1_UE_CUS_CN <= -0.07425,BZN,-2.343553342705993,0.02736318407960199,0.3823257167166262,성수
slope_bzn_RC_M1_TO_UE_CT <= -0.07623,BZN,-0.4122931433342279,0.0236318407960199,0.06262701212233257,성수
slope_bzn_RC_M1_AV_NP_AT <= -0.0654,BZN,10.246613224884078,0.04228855721393035,2.0620971201331173,성수
slope_bzn_RC_M1_AV_NP_AT <= -0.06474,BZN,4.287426795991785,0.043532338308457715,0.8748585917123884,성수
slope_bzn_RC_M1_TO_UE_CT <= -0.07621,BZN,-0.7367343524052478,0.0236318407960199,0.11190938283836327,성수
slope_bzn_RC_M1_AV_NP_AT <= -0.07715,BZN,-6.118490935745048,0.03109452736318408,1.0620060856626647,성수
slope_bzn_M12_SME_RY_SAA_PCE_RT > 0.11884,BZN,8.137436746510897,0.018656716417910446,1.1010719730409015,성수
slope_bzn_RC_M1_AV_NP_AT <= -0.07881,BZN,0.6957715431706316,0.028606965174129355,0.11598452506389194,성수
mean_bzn_M12_SME_BZN_SAA_PCE_RT <= -1.31008,BZN,1.6172409814181123,0.018656716417910446,0.21882796435329077,성수
slope_bzn_RC_M1_TO_UE_CT <= -0.09449,BZN,18.052689399025052,0.008706467661691543,1.6771196293027688,성수
mean_bzn_RC_M1_AV_NP_AT <= -1.78079,BZN,6.71274282699845,0.026119402985074626,1.070617871916871,성수
slope_bzn_M12_SME_BZN_SAA_PCE_RT <= -0.07687,BZN,1.3211451972846302,0.03109452736318408,0.22931540706604447,성수
slope_bzn_RC_M1_AV_NP_AT <= -0.07855,BZN,0.08941807270018531,0.028606965174129355,0.014905916742438737,성수
mean_bzn_RC_M1_AV_NP_AT <= -1.73353,BZN,-2.689523396241451,0.03109452736318408,0.4668291976463849,성수
mean_bzn_M12_SME_BZN_SAA_PCE_RT <= -1.31225,BZN,2.3234888459890404,0.018656716417910446,0.31438996427082755,성수
slope_bzn_RC_M1_SAA <= -0.0727,BZN,-4.610460146544012,0.026119402985074626,0.7353240184917985,성수
slope_bzn_M12_SME_RY_SAA_PCE_RT > 0.10699,BZN,0.5069640245351433,0.024875621890547265,0.07895763330400161,성수
slope_bzn_M12_SME_BZN_SAA_PCE_RT <= -0.07654,BZN,0.8279946463769813,0.03109452736318408,0.1437176850604231,성수
slope_bzn_RC_M1_SAA <= -0.07227,BZN,-4.857444260196087,0.026119402985074626,0.7747156074399029,성수
mean_bzn_M12_MAL_30_RAT > 0.13461,BZN,-4.117657631635724,0.008706467661691543,0.38253604701898736,성수
mean_bzn_M1_SME_RY_SAA_RAT > 2.37276,BZN,2.4954513642734355,0.022388059701492536,0.36918205831401,성수
mean_bzn_M12_FME_50_RAT <= -2.98392,BZN,14.007023896541597,0.011194029850746268,1.4736509889093405,성수
mean_bzn_M12_SME_RY_SAA_PCE_RT <= -1.09527,BZN,5.989728485242142,0.022388059701492536,0.8861323937553813,성수
slope_bzn_M1_SME_RY_SAA_RAT <= -0.0669,BZN,-1.0852759344411855,0.01616915422885572,0.136881275036344,성수
slope_bzn_RC_M1_TO_UE_CT <= -0.07937,BZN,2.450372275188141,0.021144278606965175,0.3525233171859589,성수
slope_bzn_RC_M1_UE_CUS_CN <= -0.09005,BZN,-12.73477382262481,0.011194029850746268,1.339800101424929,성수
mean_bzn_MCT_UE_CLN_NEW_RAT <= -3.40842,BZN,12.488890069530095,0.007462686567164179,1.0748425855583459,성수
slope_bzn_RC_M1_UE_CUS_CN <= -0.09546,BZN,0.35166936596666276,0.008706467661691543,0.032670566897306796,성수
mean_bzn_MCT_UE_CLN_NEW_RAT <= -2.87121,BZN,11.424470332926203,0.011194029850746268,1.2019456901218635,성수
slope_bzn_RC_M1_UE_CUS_CN <= -0.09841,BZN,11.924635924083166,0.0037313432835820895,0.7270528228098546,성수
slope_bzn_M12_SME_BZN_SAA_PCE_RT <= -0.08298,BZN,4.180514564911329,0.021144278606965175,0.601430597664432,성수
mean_bzn_M12_SME_BZN_SAA_PCE_RT <= -1.32554,BZN,-13.75764733901891,0.014925373134328358,1.6681739602929453,성수
mean_bzn_MCT_UE_CLN_REU_RAT <= -3.0857,BZN,13.126217685597156,0.009950248756218905,1.3028219919485302,성수
mean_bzn_M12_MAL_40_RAT > 0.13465,BZN,-0.12831194053407222,0.008706467661691543,0.01192035543220745,성수
slope_bzn_M1_SME_RY_SAA_RAT <= -0.07189,BZN,-0.1595224878176586,0.01616915422885572,0.02011989839311608,성수
mean_bzn_MCT_UE_CLN_REU_RAT <= -3.05501,BZN,12.61937968219483,0.009950248756218905,1.252516586918384,성수
mean_bzn_M12_MAL_30_RAT > 0.13462,BZN,4.798247435154405,0.007462686567164179,0.41295588724355803,성수
mean_bzn_RC_M1_SHC_RSD_UE_CLN_RAT > 0.24381,BZN,5.014607602921829,0.004975124378109453,0.3528221931358849,성수
mean_bzn_M12_MAL_1020_RAT <= -5.0241,BZN,16.023723061982466,0.0037313432835820895,0.9769768367191004,성수
slope_bzn_M12_MAL_60_RAT > 0.20322,BZN,10.591334063108267,0.006218905472636816,0.8326318306360305,성수
mean_bzn_M12_MAL_30_RAT > 0.13463,BZN,5.005044366689859,0.007462686567164179,0.43075363767130787,성수
mean_bzn_M12_FME_1020_RAT <= -2.98391,BZN,13.995502024944157,0.011194029850746268,1.472438795826851,성수
slope_bzn_RC_M1_AV_NP_AT <= -0.093,BZN,2.304317402612451,0.013681592039800995,0.2676820115363517,성수
slope_bzn_M1_SME_RY_CNT_RAT > 0.15851,BZN,-4.214556411252193,0.004975124378109453,0.2965314843870314,성수
mean_bzn_M12_FME_60_RAT > 0.1347,BZN,3.035889621020185,0.013681592039800995,0.35266540956367143,성수
mean_bzn_M1_SME_RY_SAA_RAT <= -0.87599,BZN,-2.949274644557473,0.006218905472636816,0.2318555841704466,성수
mean_bzn_M12_MAL_40_RAT > 0.13467,BZN,-0.06704700595088899,0.008706467661691543,0.006228758900171859,성수
mean_bzn_M12_SME_BZN_SAA_PCE_RT <= -1.32039,BZN,7.5655638320772605,0.017412935323383085,0.9896071275159539,성수
mean_bzn_RC_M1_SHC_RSD_UE_CLN_RAT > 0.24382,BZN,1.3276041283243885,0.004975124378109453,0.09340874446461996,성수
slope_bzn_M12_FME_60_RAT > 0.00668,BZN,-3.6432065328061687,0.5178571428571429,1.820441158937817,신금호
mean_bzn_MCT_UE_CLN_NEW_RAT <= -0.00798,BZN,-2.3569176694298504,0.48214285714285715,1.1777070267693692,신금호
mean_bzn_M1_SME_RY_SAA_RAT <= -0.06216,BZN,-4.090349656476877,0.5089285714285714,2.0448487220690628,신금호
slope_bzn_M12_SME_RY_SAA_PCE_RT <= 0.02671,BZN,-2.673861185700435,0.8303571428571429,1.0035502167376749,신금호
mean_bzn_MCT_UE_CLN_NEW_RAT <= 0.62046,BZN,-0.369242677878318,0.9910714285714286,0.034734044686625797,신금호
slope_bzn_MCT_UE_CLN_NEW_RAT > 0.00291,BZN,-2.4728428247357193,0.75,1.0707723528936015,신금호
slope_bzn_M12_SME_RY_SAA_PCE_RT <= 0.02694,BZN,-2.949475006972719,0.8303571428571429,1.1069932494399295,신금호
slope_bzn_M1_SME_RY_CNT_RAT <= 0.02998,BZN,0.029340361057527575,0.8928571428571429,0.009074820725723761,신금호
slope_bzn_M12_SME_BZN_SAA_PCE_RT <= 0.02463,BZN,-1.7097345862913587,0.8303571428571429,0.6416954342329204,신금호
slope_bzn_M1_SME_RY_SAA_RAT <= 0.02538,BZN,0.26492715397878525,0.9107142857142857,0.07554548909525109,신금호
slope_bzn_RC_M1_TO_UE_CT > -0.05155,BZN,-0.009594075475945213,0.9732142857142857,0.0015490269880937915,신금호
mean_bzn_M12_SME_BZN_SAA_PCE_RT > -1.39847,BZN,-0.361980797647413,0.9196428571428571,0.09840278207060316,신금호
mean_bzn_M12_SME_RY_SAA_PCE_RT > -1.22708,BZN,-0.3202546468644206,0.9285714285714286,0.0824781821768058,신금호
mean_bzn_M12_SME_BZN_SAA_PCE_RT > -1.35375,BZN,0.1088870905215852,0.9107142857142857,0.031049774951610837,신금호
slope_bzn_RC_M1_SAA <= 0.01783,BZN,-0.9462086767698624,0.8303571428571429,0.3551298503189569,신금호
slope_bzn_M12_SME_RY_SAA_PCE_RT <= 0.03313,BZN,-1.7704564036620185,0.8482142857142857,0.6352628778157666,신금호
slope_bzn_M1_SME_RY_SAA_RAT <= 0.0221,BZN,0.003739888226877687,0.8839285714285714,0.001197925675903354,신금호
slope_bzn_M12_SME_RY_SAA_PCE_RT <= 0.031,BZN,-1.189145348459397,0.8482142857142857,0.4266808799364028,신금호
slope_bzn_RC_M1_UE_CUS_CN > -0.05609,BZN,-0.07239567678843492,0.9732142857142857,0.011688761199322606,신금호
slope_bzn_RC_M1_TO_UE_CT <= 0.01994,BZN,-0.623770008769982,0.8125,0.24346515351434306,신금호
slope_bzn_M1_SME_RY_SAA_RAT <= 0.02374,BZN,-0.5265650862353544,0.9017857142857143,0.15670796348892954,신금호
mean_bzn_M1_SME_RY_SAA_RAT <= 2.15747,BZN,-0.09842820502817062,0.9196428571428571,0.026757245886899164,신금호
slope_bzn_M1_SME_RY_SAA_RAT <= 0.02486,BZN,0.1705283759479254,0.9107142857142857,0.04862713909136128,신금호
mean_bzn_M1_SME_RY_SAA_RAT <= 2.00029,BZN,-0.24288750141198234,0.9196428571428571,0.06602782806284982,신금호
